Article	Label
people are feeling notably bullish about ripple, or xrp, depending on what you’re talking about. the token price is earning bullish calls on twitter. .50 cent and beyond incoming $xrp &#8212; sir gordon gekko (@gordongekko369) june 2, 2019 fifty cents would go a long way to making longtime xrp investors whole and earning handsome returns on long-held investments. it would also limit ripple labs’ need to liquidate funds held in escrow that it uses to continue operations. the company has access to a billion xrp every month but rarely needs that much. a massive price increase would limit	2
"the post <a rel=""nofollow"" href="""">ripple &#038; xrp: an uncertain future in banking hangs in the balance</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
&#160; with bitcoin creeping within inches of $9,000 on bitfinex a few days ago, it seems that all eyes are on the king of cryptocurrencies. while the digital coin looks bullish, we believe that it has topped off for now. thus, it will serve you better to look elsewhere, specifically at ethereum, ripple (xrp), and cardano. these three cryptocurrencies are showing unbelievable strength, and they are not getting the attention they deserve. ethereum price on the verge of surging to $365 far too many traders are sleeping on ethereum. some even bet that the cryptocurrency would fall below	1
"the post <a rel=""nofollow"" href="""">3 major cryptocurrencies gearing up for shocking rallies</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
siam commercial bank, thailand’s third-largest financial institution, quietly teased some tantalizing news that should kick the ripple (xrp) rumor mill into high gear. scb thailand taps ripple for blockchain payments already, scb thailand launched a blockchain platform that uses the ripple company&#8217;s xcurrent system to facilitate cheaper cross-border money transfers. now, the thai financial institution also hinted that there would be a further announcement about scb using xrp directly via the xrapid payment system. we will be using blockchain technology for ripple but as for xrp, you may have to wait for further announcement. &#8212; scb thailand (@scb_thailand) may	1
"the post <a rel=""nofollow"" href="""">3rd-biggest thai bank teases tantalizing news for ripple (xrp) bulls</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
ripple is arguably the most divisive cryptocurrency. earlier this year, the company surpassed a 200-customer milestone as financial institutions such as transpaygo, worldcom finance, and euro exim bank signed up for ripplenet. if ripple was like any other cryptocurrency, enthusiasts would have celebrated this accomplishment. except for the xrp army, the company is not getting any love from the crypto community. in this article, we explore the reasons why corporations love ripple while almost everybody else hates it. why corporations love ripple it is quite easy to understand why corporations love ripple. by using xrp, corporations such as	0
"the post <a rel=""nofollow"" href="""">ripple: why corporations, banks love it while crypto community hates it</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
coinmetrics, a firm that analyzes blockchain data for crypto investors, published a bombshell report this week which tells the story of how ripple labs has allegedly misrepresented its escrow system. ripple has effectively misrepresented the amount of xrp transferred back to escrow at least twice. more importantly, the bank-friendly cryptocurrency’s escrow process diverges significantly from the way it was presented initially. ripple escrow system: not working as advertised ripple is supposed to take 1 billion xrp out of its fund every month, liquidate what it needs, and return the remainder to escrow. the recovered funds are supposed to	1
"the post <a rel=""nofollow"" href="""">ripple potentially sped up its xrp distribution timeline by 21 years: crypto researchers</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
ripple&#8217;s honeymoon in the cryptocurrency market may be over. the xrp-to-dollar exchange rate on friday established an intraday low towards $0.359 on bitstamp amidst a flash crash action. the pair attempted to bounce back, but the volume was not adequate to erase its latest drop. on the whole, it plunged up to 25-percent in just two days, implying that its previous bullish sentiment is close to fading. xrp&#8217;s market mirrored sentiment as that of other top cryptocurrencies. the last 24 hours witnessed bitcoin, the world&#8217;s leading cryptocurrency, depreciating against the us dollar by 8-percent. meanwhile, ethereum, bitcoin cash,	1
"the post <a rel=""nofollow"" href="""">ripple (xrp) price nosedives in shocking 25% plunge after 2019 high</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
according to reuters sources, about 12 banks are investing in a blockchain ledger complete with digital cash. while it’s unclear which banks are currently participating in the $50 million project, a spokesman for barclays told the news organization that “the research &#38; development phase is coming to an end.” r&#38;d phase ending the rarely discussed project began in 2015 with little fanfare. it supposedly involves several major banks who aim to use blockchain technology to reduce the cost of settlement and potentially offer new products. reuters describes a bank-backed stablecoin with a broader scope than existing stablecoins: it	1
"the post <a rel=""nofollow"" href="""">is this group of banks about to snub ripple?</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
coinbase has expanded its exchange platform to support xrp trading in new york. in a tweet on monday, the cryptocurrency exchange confirmed that new york state residents can now buy, sell, convert, send, receive, or store xrp online or via the coinbase apps. xrp (xrp) is now available to coinbase users who are new york residents. new yorkers can now log in to buy, sell, convert, send, receive, or store xrp on or using our ios and android apps. pic.twitter.com/zp5odgaohs &#8212; coinbase (@coinbase) may 13, 2019 xrp, the cryptocurrency associated with ripple, is up 20 percent on	1
"the post <a rel=""nofollow"" href="""">coinbase launches xrp trading in new york, price promptly explodes 20%</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
world&#8217;s third largest cryptocurrency ripple (xrp) has appreciated up to 31-percent against the us dollar in just two days. the xrp-to-dollar exchange rate tuesday established an intraday high towards $0.405, up 25.05-percent since the market open on luxembourg-based bitstamp exchange. the pair dropped as much as 5.05-percent ahead of the european session to neutralize its overbought sentiments, finding interim support at $0.384-level. the sentiment was the same across the rest of the cryptocurrency index, with almost all the leading cryptocurrency posting surplus intraday gains. bitcoin (btc), for instance, extended its rally action to establish a new 2019 peak	1
"the post <a rel=""nofollow"" href="""">ripple is monstrously expensive after explosive 2-day 31% xrp rally</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
ripple has announced its latest partnership. ria money transfer will use ripplenet to facilitate real-time blockchain-powered global payments. xrp, of which ripple is the largest holder, is up 1% today. ria money transfer&#8217;s yearly money transfer volume is approximately $40 billion. they rank as the no. 2 service provider in the remittance industry. ria will leverage ripplenet technology to gain access to hundreds of financial institutions in ripple’s global blockchain payment network. some of the most recently added ripplenet customers include worldcom finance and bfc bahrain, to name a couple. according to a report published by blockdata, money	1
"the post <a rel=""nofollow"" href="""">amazing! ripple inks a deal with a $40 billion money transfer giant</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
ripple labs moved 1 billion xrp out of escrow yesterday, currently valued at around $300 million. part of a monthly transfer, ripple reportedly moves any excess funds back into escrow at a later time, or in the case of last month’s escrow, waits until next time to use any. the 55 billion xrp escrow account was created about two years ago to ensure liquidity and supply. business as usual xrp’s reported 24-hour volume was over $850 million by press time, meaning that if the entire amount had been liquidated, it would likely have had a ripple effect at	1
"the post <a rel=""nofollow"" href="""">1 billion xrp: ripple dips into escrow wallet to move $300 million in crypto</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
nasdaq exchange is adding brave new coin&#8217;s xrp liquid index tomorrow, sending crypto traders into a bull frenzy. within an hour of the announcement, xrp had surged by about 4%. the announcement comes within months of nasdaq adding brave new coin&#8217;s (bnc’s) bitcoin and ethereum liquidity indexes &#8211; blx and elx. they are all part of the nasdaq global index data service. the launch of crypto indices is clearly significant because it plays right into the mass adoption of cryptocurrencies. institutional traders who may have been on the sidelines are being drawn into the space with the launch	2
"the post <a rel=""nofollow"" href="""">amazing! nasdaq to add xrp liquid index, crypto bulls rush in</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
at the financial sector conference on april 24, saudi british bank (sabb) announced the launch of its instant cross-border transfer service, a payments infrastructure based on the ripple blockchain network that utilizes crypto asset xrp for liquidity. with nearly $50 billion in assets, sabb initially joined the ripple network in january 2018 with the support of the saudi arabian monetary authority (sama) to use emerging technology in the blockchain to process payments. the bank said that it conducted its first pilot transaction on the ripple blockchain network later that year in december, continuing to collaborate with ripple to	1
"the post <a rel=""nofollow"" href="""">a $50 billion banking giant launches international payments with ripple&#8217;s xrp</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
ripple, the company behind the development of xrp, the third most valuable crypto asset in the global market, officially released its q1 2019 xrp markets report. the document indicated ripple sold $169.42 million from january to march and institutional sales accounted for $61.93 million, more than 36 percent of all its sales. quarter-over-quarter, ripple saw a 54 percent surge in institutional investment, indicating an overall rise in demand for crypto from institutional investors. bad year so far for ripple and xrp? xrp saw a three-fold gain at the start of the fourth quarter in 2018. but, as the market began	1
"the post <a rel=""nofollow"" href="""">ripple reveals crucial 54% sales-spike with institutions buying xrp</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
ripple’s xrp is having a disastrous start to 2019. in a year when bitcoin is storming back towards bull territory, xrp has crashed 16 percent. the third-largest cryptocurrency is now the worst-performing digital asset in the top ten. ripple’s woes worsened in yesterday’s trading session as xrp’s value dropped 7 percent, plunging below the key $0.30 mark. xrp is consistently underperforming bitcoin and the broader cryptocurrency market. xrp crushed while bitcoin soars the crypto market has staged a powerful recovery in the first months of 2019. bitcoin has surged 43 percent this year, outperforming the stock market and	1
"the post <a rel=""nofollow"" href="""">inside ripple&#8217;s disastrous year: xrp is the worst-performing major crypto of 2019</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
by ccn.com &#8211; ripple labs is a big mover this thursday, as the company saw its xrp token rise as much as 3-percent since the asian session open. the xrp-to-dollar exchange rate formed an intraday high towards $0.344 after spending an entire week in a red zone. the pair jumped on moderate volume with traders changing hands the same as they did in the previous sessions. therefore, onlookers could not establish the latest xrp price move as a breakout. more likely, it was a bounce back which had more probability of fading away in the upcoming trading sessions. ripple as	1
"the post <a rel=""nofollow"" href="""">ripple (xrp) price rises 3% but the swell looks doomed</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
asheesh birla, the senior vice-president of product at san francisco-based ripple, recently revealed that the company has aggressive expansion plans for xrapid, its xrp-powered crypto remittance platform. ripple’s vision of changing the payments landscape during an ask-me-anything session hosted by ripple’s ginger baker, birla said that the company is in the process of expanding its cross-border payments platform to more countries across the globe. he said: on demand liquidity is available today in mexico and the philippines. so far, the positive responses from our customers in those two countries has (sic) been overwhelming. but we are working on	1
"the post <a rel=""nofollow"" href="""">xrp love: ripple confirms &#8216;global expansion&#8217; plan for crypto-powered xrapid</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
deception runs rampant within the cryptocurrency trading industry. unethical bitcoin exchanges openly allow wash trading, a shady practice long ago expunged from mainstream finance. scrubbing out these fake trading volumes to discern the true nature of the crypto economy produces astonishing results. true ripple trading volume just $82 million ripple (xrp), the third-largest cryptocurrency with a $13.7 billion market cap, allegedly boasts $1.2 billion in 24-hour trading volume as of the time of writing, according to widely-used data aggregator coinmarketcap. however, openmarketcap &#8211; which only aggregates data from exchanges that don&#8217;t allow washing trading and other shady practices &#8211; puts	1
"the post <a rel=""nofollow"" href="""">ripple plagued by fake trades &#8211; how crypto purge vindicates bitcoin</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
ripple, the blockchain-based payment network, suffered a setback after japan&#8217;s resona bank said it would no longer use moneytap, a consumer-centric retail payments app that uses ripple&#8217;s enterprise blockchain technology. resona &#8211; japan&#8217;s fifth-largest financial institution &#8211; did not provide a reason for the abrupt cancellation, which makes it the first japanese bank to quit the moneytap project. it&#8217;s unclear if others will follow. withdrawal comes 6 months after agreement the cancellation takes effect on may 13. resona made the surprising announcement april 11 on its website, where it said: &#8220;resona bank will cancel the cooperation with the money transfer	1
"the post <a rel=""nofollow"" href="""">5th-largest japanese bank abruptly ditches ripple trial</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
ripple co-founder chris larsen announced to attendees at a san francisco state university celebration on thursday that the company would donate $25 million in xrp to the university. the university stated the ripple bequest was the largest cryptocurrency donation ever made to a u.s. university. as ccn reported, ripple (xrp) was up almost 13-percent ahead of the open of european markets on friday. the donation to sfsu was a continuation of ripple’s university blockchain research initiative announced in june of 2018. the ubri committed $50 million in resources that included funding, subject matter expertise and technical resources to 17 institutions	1
"the post <a rel=""nofollow"" href="""">ripple co-founder donates $25 million in xrp to california university</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
ripple was a big mover this friday as the company saw its xrp price rise nearly 13-percent ahead of the european market open. the xrp-to-dollar rate today established an intraday high towards $0.372 at about 0515 utc. earlier the same day, the pair was moving downwards in a massive bearish correction wave that confirmed a reversal upon testing 0.329. the bounce back move came on a substantial volume with far more xrp changing hands against tether&#8217;s stablecoin usdt, south korean won, and bitcoin&#8217;s btc. data on coinmarketcap.com reported that xrp-enabled pairs conducted $2.351 billion worth of trades in the past	1
"the post <a rel=""nofollow"" href="""">xrp swells 13.06% in a sharp recovery as ripple etps take off</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
one of the issues casting a shadow on the xrp cryptocurrency is just how decentralized it is. after all, ripple owns the lion&#8217;s share of xrp&#8217;s supply and relies on the cryptocurrency to power its cross-border payment products. ripple cto david schwartz, however, insists that the blockchain startup is not pulling the strings on the cryptocurrency. schwartz participated in a quora session, saying in response to a question on whether xrp is controlled by ripple: &#8220;absolutely not. the xrp ledger is open source technology with a robust community of developers, so if ripple were to vanish, xrp and the xrp	1
"the post <a rel=""nofollow"" href="""">does ripple control xrp? &#8216;absolutely not&#8217;, insists ripple cto</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
santander bank wrongly gave ripple fans hope when a member of its support team tweeted the following on friday: hey wes, we&#39;re doing great. we&#39;re using xrp for international payments to 18 eu countries and the usa. this is on our iphone app called one pay fx. ^tc &#8212; santander uk help (@santanderukhelp) march 23, 2019 xcurrent 4.0 to provide &#8220;seamless&#8221; access to xrapid santander announced last year they were using xcurrent, ripple’s answer to swift. the bank messaging protocol provides real-time tracking and quick settlement for banks. xrapid, on the other hand, is ripple’s xrp settlement protocol. it uses	1
"the post <a rel=""nofollow"" href="""">ripple, not xrp: spanish banking giant santander clarifies crypto &#8216;confusion&#8217;</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
a group of us received an e-mail first thing this sunday morning. a ripple/xrp aficionado wanted to let us know we’re “very unprofessional” for interchangeably using the terms “ripple” and “xrp.” the “xrp army,” as it were, likely has its sights on ccn. we have no editorial policy regarding these terms in place. a writer is free to use whichever term makes their meaning clearer. ripple fanatics believe that calling xrp “ripple” is simply wrong. they want to be “crystal clear” – on what? does anyone give a damn besides them? why is a company 100% dedicated to the advancement	1
"the post <a rel=""nofollow"" href="""">ripple or xrp – if there is a difference, it doesn&#8217;t matter!</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
